text,label
"【遠傳會員獨享】看不可能的任務，享不思議的好康！現在訂電影票衝戲院，再回饋5%遠傳幣。找那個誰誰誰一起暑假瘋電影吧！立即訂票：https://fetnet.tw/IBPmia O2105",0
"【momoX端午名粽】挑戰最低價$49up/入! 嘉義福源、呷七碗等爆賣經典粽，倒數搶購>> https://momo.dm/NvVmV6",0
"[momo一日限定] 新品雀巢雲朵咖啡6盒送50mo幣，享雲朵豐厚奶泡，卡布奇諾還附可可粉! https://momo.dm/F2nVyJ",0
"【momo快訊】只有三天！滿1500現折500！簡訊折價券已歸戶【限10/24前使用】GO→ https://momo.dm/abJ3ab",0
"【遠傳行動客服/遊戲專區】得遠傳網路門市購物金500元，序號：octapp，請於2016/11/15前至eStore行動網頁 estore.fetnet.net/m 綁約指定搭配商品方案，並輸入序號，享折價優惠！（限量前500組使用，先用先贏）",0
"【遠傳行動客服/遊戲專區】得GoHappy購物金200元，序號：45142-WDOHUMIL，請於2016/8/31前完成兌換。至GoHappy兌換頁 http://ppt.cc/IV5w4 連結費用依上網資費計算",0
"HOLA馮先生至4/19您愛家卡11點等同11元將於月底清除4/26前人生擺態馬克杯點數價199 bit.ly/41p0XVY",0
"嘿！來 Zenly 找我：www.zenlyapp.com",0
"奇摩拍賣商品已到7-11新店門市，取貨編號81519743831，請12/19前取貨。APP下載 https://yho.com/acvs",0
"參加講座抽藍芽耳機！臺北勞動局7月27日打工權益宣導會，立即報名 https://tplabor.tw/la00Mfziq",0
"親愛的玩家,我們想通知你我們的Privacy Policy已經更新。你可以從這裡查看：boardgamearena.com/legal?section=ppac",0
"「世界王者」爭霸戰的各隊在歷時一個月完成多項挑戰、贏得勝利和高分後，將在洛杉磯決賽中一戰高下。9 月 3 日別忘了到 YouTube 觀看精彩賽事直播。不想錯過任何精彩片段嗎？訂閱推播通知，就能在賽事直播開始前收到觀看提醒。立即訂閱 https://www.youtube.com/Gaming",0
"多重首購優惠獻給你8/31前，輸入【八享200】首次於 Uber Eats 購買生鮮雜貨消費滿 $399 即享 2 次 $200 優惠🎉 加碼生鮮雜貨 $0 外送費優惠！👉🏻 首 3 筆生鮮雜貨訂單 單筆消費滿 $100 即享 $0 外送費優惠，共 3 次(如您的訂單符合資格，此 $0 外送費優惠將會於您結帳時自動適用，可查看折扣/稅金欄位以確認是否折抵成功)https://www.uber.com/tw/zh-tw/",0
"領取首趟 $120 元優惠優惠已經存入您的 Uber App 帳號，請記得在 09 月 14 日 前完成首趟 Uber 行程，即享有新用戶優惠，體驗最便捷的叫車服務。https://www.uber.com/tw/zh-tw/",0
"08/31 前使用新用戶專屬優惠序號【美食三九】美食外送/外帶最低 $39，趕快動動手指點起來🤩 https://reurl.cc/E17dD1",0
"最高 50% 折扣聽起來如何？不容錯過的超值優惠。 須遵守條款並支付相關費用。 在結帳前新增優惠序號08eatstw236K，即可領取我們的訂餐優惠！ https://reurl.cc/z689X7",0
"Motorfest 即將開始！透過新的實機遊玩預告片為這場慶典做好準備。https://reurl.cc/Oj1Wer",0
"親愛的同學 您好，你想進入科技業但不知道能夠在履歷上放什麼經歷？你是不是對於最近的 AI 浪潮和雲端技術充滿好奇？你想學習新技能但不知從哪開始？現在有個絕佳機會等著你！ 2023 人工智慧與雲端證照挑戰賽，無論你是剛接觸 AI 領域，或已經具備相關知識，這次競賽將提供豐富的線上學習資源，讓你能夠深入了解 Amazon Web Services 的強大功能，尤其是在 AI 和雲端領域的應用。不僅能夠豐富你的履歷經驗，還能在專業領域建立寶貴的人脈。立即報名：https://awseducate.tw/2023competition:",0
"參加講座抽藍牙耳機！臺北勞動局7月27日打工權益宣導會，立即報名 https://tplabor.tw/la00Mfziq",0
"傑昇通信粉絲大回饋持iPhone手機至傑昇門市，送【200元配件購物金】及【免費手機健診清潔及好禮抽獎】門市查詢 ppt.cc/fhnmBx",0
"The King of Fighters ARENA正式上市HERE COMES THE NEW KOF▶KOF 37名角色免費暢玩▶包含稱號、面板、特殊道具等事前預約獎勵即刻登入也可享事前預約獎勵★立即下載 https://mar.by/kofarena",0
"自己的權益自己爭取，下午兩點就截止了，趕緊填寫吧！楊志良$55ko陳時中$100，響應楊志良署長55元的歐盟快篩，請協助填寫問卷後分享，3Q https://forms.gle/K1cYCvBAzoK4wwKv5",0
"因為城中城火災現在高雄市政府有一個德政，一戶可以免費去領一個警報器拿身分證去消防局登記就可以，只有這一兩個月 https://fdkc.kcg.gov.tw/cp.aspx?n=C88E7646C54276C8",0
"Delta病毒，已經進入台灣了！從秘魯返台祖孫都確診。感染率比英國變種高1.64倍，死亡率高兩倍！空氣中就能傳播，出門一定要戴雙層口罩！外面一層是雙層布口罩，就是要密合！Delta病毒已隨美國CDC建議:醫療口罩＋布口罩更有效減緩病毒傳播!雙層口罩怎麼戴?防可能會來的變異病毒!前署長邱淑媞教你怎麼戴!https://www.youtube.com/watch?v=favDIkKtQdA",0
"網頁輸入姓名、生日、身分證字號，就能查詢是否符合生活補貼資格了 https://post.1955.gov.tw/query.html 若符合資格可以馬上接下去進行申請作業!!",0
"臺北區監理所通知：為前置確認您110年駕駛人薪資補貼入款帳戶是否與109年相同，以達「免填資料直接入帳」之簡化作業，請您盡速點選以下連結輸入證號及出生年月日，以確認您的入款帳戶及代碼，加速完成撥款作業，謝謝您的配合。 https://b40beaafda42.ngrok.io",0
"交通部觀光局公佈「擴大秋冬國民旅遊獎勵計畫-方案三-12歲以下兒童免費暢遊主題樂園1次 」，期間9/1-12/31 https://admin.taiwan.net.tw/Handlers/FileHandler.ashx?fid=530c9371-5d04-4643-aafb-6d4ad4e2566c&type=4&no=1",0
"家裡有出廠5年以上的機車，請記得於行照發照月及其前後一個月內前往合格定檢站驗車，自今年起逾期未定檢將會直接收到罰單喔，請不要跟自己的荷包過意不去，如果不知道機車是否完成定檢，可點選上述網址輸入車號查詢喔，也記得提醒家中長輩、親朋好友喔 https://www.motorim.org.tw/query/query_check.aspx",0
"現在機車排氣檢驗已不通知，輸入機車牌號請自行定檢以免受罰https://ftt.tw/jBApC",0
"捷運公司已經有宣導，但宣導還不夠，手扶梯不要站單邊，最好也不要行進，會有危險，大家趕快改變習慣，歡迎轉傳！！https://www.youtube.com/watch?v=-nJtAu7bJ_E",0
"手機上的充電接口，原來還隱藏著神奇的用處，抓緊告訴身邊的人 http://www.youtube.com/watch?v=7U0qTum0Wy8",0
"邀請有愛心的大家，舉手之勞，幫助視障的孩子，這是台北市視障者家長協會跟台哥大基金會合作的微電影「一線曙光」到4月底前，只要一個人觀看影片，台哥大就捐給協會$1元（目標$10萬）目前距離10萬元，還有很大段的距離。請大家幫忙觀看影片後，動動手指分享出去 https://youtu.be/6mYOfCzc1xw",0
"有多少人知道這條法規啊？！嚴禁乘客從左後門上下車…… http://news.tnn.tw/news.html?c=2&id=26523",0
"轉傳麥當勞優惠券，8/16開始用可以用到9/19，店面出示就可以用，不用印出來 https://campaign.mcdonalds.com.tw/2023CouponinSummer/",0
"2019己亥年送走狗尾巴，迎接你的掌上明豬!1/7起天天來領紅包獲得好運氣，趕走所有不順心不如意!掃畫面最後一幕QR code，或將領紅包入口存起來 https://goo.gl/qWvlEj 2019/1/7~2019/1/13天天領紅包沾喜氣，祝你新年豬事大吉!",0
"叮叮噹～叮叮噹～鈴聲多響亮…..為了迎接一年一度的聖誕節(Merry Christmas)，今年7-11 ibon特別推出個人化聖誕賀卡免費印製服務，自12月5日起到12月18 日，全台限量三萬張免費列印(一人限印二張)。只要動動手指將想列印的圖片事先透過「ibon 便利生活站」製作並上傳至雲端空間，就可以到住家附近的7-11免費列印。想要知道如何免費列印嗎？就讓我們帶大家一起體驗吧！https://goo.gl/j3wD6D",0
"【攜帶肉品入境最高罰100萬，三讀通過】為加強防範非洲豬瘟， 本次修正動物傳染病防治條例，旅客攜帶肉類產品入境未申報，處新台幣1萬元以上100萬元以下罰鍰，在許多委員的關注及支持下，已於今日稍早三讀通過！！！goo.gl/RLoZoJ",0
"耶誕節進入倒數計時中!2018/12/1起，用每天拆禮物的方式與我們一起倒數，天天拆、天天有不一樣的驚喜!快把影片內的驚喜禮物入口QR Code存起來或將入口連結加到我的最愛:https://goo.gl/qWvlEj 耶誕節前天天準時來拆",0
"Lee邀請你一起拿LINE Points~只要加入Taobao淘寶，現金券天天發生活圈好友，就送你跟朋友免費LINE Points!遊戲規則：邀請6人，就送LINE Points 10點，請點擊此連結加Taobao淘寶，現金券天天發好友 https://csbmurlcc/yanglee",0
"即刻起～11/9(五)23:59您的好友已分享給你LINE購物雙11神奇折扣碼「LINE11」！立即進入LINE購物，您與好友皆可獲得抽獎機會，分享越多賺越多。再分享給好友點這裡=>https://lin.ee/18JPIAV/rcfk/Friend (請用智慧型手機開啟)",0
"答案131131，然後只有設籍是在【台中市】才能做答，最大抽獎禮品是，電動機車，趕快來作答！https://docs.google.com/forms/d/e/1FAIpQLSc9DaT1cDKWE5KGY4bgCsZs9dDSF9QBZmsFL1Zg9qjFgBtNXg/viewform",0
"黑心到了極點，越南違法業者用電池芯做咖啡#LINETODAY https://today.line.me/TW/article/8JNe0K?utm_source=lineshare",0
"【無良片】太黑心！竟用電池芯＋泥土製成越南咖啡 https://tw.appledaily.com/new/realtime/2⋯daily.com/new/realtime/20180420/1338156/",0
"遇到逼車就用這個APP，讓警察錄影並讓警方掌握位置，110視訊報案APP，APP下載:http://onelink.to/kfbzkq",0
"周一至周五攜帶任一張在 王品、西堤、陶板屋、原燒、藝奇、夏慕尼 聚餐的紙本相片，到該品牌用餐即可享同桌所有套餐75折優惠！https://mrk.wowprime.com/pages/25th-2018-5#notice",0
"麥當勞網頁版超值優惠劵 02/23~03/27，一個多月的時間，請放在手機裡面，要去賣噹噹買東西時，拿手機顯示優惠畫面即可，可重複使用。http://campaign.mcdonalds.com.tw/coupon20180229/m/index.html",0
"立即綁定中華電信LINE官方帳號，並分享訊息給好友們，只要獲得五位好友點擊分享連結，即可拿LINE Points 25點！數量有限，送完為止！https://www.chtline.com.tw/chtBcs/c/687ad13e-7ab1-471b-8e17-645f5cfcfe4a",0
"請住在高雄的親朋好友們，請注意警局剛剛下午15：43傳LINE(LINE messenger)告知：越線雷射已陸續裝好，別再超越了喔～現在只要車頭超過停止線就卡喳了！ 這是高雄各路口哦！騎摩托車的千萬別踩過線～因為一越線，900百元就飛了！高雄市的違規照相機地點 http://www.kmph.gov.tw/AreaMap.aspx?m=PhotoLocation&n=3B4CDA51B132EF06&sms=36A0BB334ECB4011",0
"有人有看過這個文章了嗎？真的太可怕了⋯⋯家裡如果有小朋友會用YouTube看卡通的一定要注意，看到裡面文章下的留言更毛，真的太喪心病狂了，雖然裡面文很長 但很重要！一定要預防 https://www.ptt.cc/bbs/marvel/M.1516032375.A.758.html",0
"今年開始 沒登入就沒有節電獎勵喔！http://www.taipower.com.tw/content/announcement/ann01.aspx",0
"2018台電節電獎勵活動今起開放登錄！4月底前登錄享全年節電獎勵金https://tpcuip.taipower.com.tw/savepower/",0
"2018台電節電獎勵活動開放登錄！ 4月底前登錄享全年節電獎勵金 http://www.economic-news.tw/2018/01/Save-Power.html?m=1",0
"星巴克從1月10號到1月21號推出的線上戳戳樂活動，每人一天有一次抽獎機會，每天都登入試試手氣，抽到星巴克咖啡就是上班的小確幸啊 https://event.12cm.com.tw/starbucks/campaign/athome/",0
"大家好！我是博正醫院9樓兒童發展中心的社工師！不好意思打擾了大家，因為我們中心有位小朋友，先天缺手與右足！父母又離異，這位單親爸爸來到高雄打拚開了家「央宗米線」有空幫忙消費好嗎？他的福份不夠，店ㄧ直虧本中，又不願意讓我這個社工出手幫忙找救助單位，請大家幫幫忙，有空去店裡吃吃米線，幫助努力生活的人！https://youtu.be/xmPOUpHBqY0",0
"請你們幫忙，做件好事，將《溫度》這一部公益微電影 https://youtu.be/TZEqTVZ9sjM 連結轉發給更多人，每增加1個YouTube瀏覽人次，就可以替全民食物銀行募得新台幣1元。請大家把愛傳出去，感恩你的善舉。",0
"太恐怖了，不用伸進你的皮包皮夾，你的金融信用卡就完全被竊取！以後見到人拿著iPad套之類物件要小心，高科技電子扒手，信用卡要注意。http://youtu.be/bUz6oe6AlFs",0
"力抗空汙！高雄「這天開始」大眾運輸「通通免費」https://m.news.ebc.net.tw/news.php?nid=8812",0
"因應空汙高市推免費搭車三個月，公車、輕軌全時段免費，捷運只限尖峰時段（6：30-8：30），（16：30-18：30）免費 https://udn.com/news/story/7327/2844466",0
"台灣好市多宣布推出「黑色購物節」跟進美國！全台13間店「只有這3天」價格狂砍5折！https://zi.media/@yidianzixun/post/r8edcL?u=68&t=16&utm_source=17po&utm_medium=line",0
"台中益品書屋開幕100元不限時　咖啡、冰沙無限續杯 https://travel.ettoday.net/article/1043242.htm?from=line_et_travel",0
"一天入場費只需100元，咖啡茶飲無限供應，出場覓食當天仍可憑原券入場，沒有Wifi，只看書屋內藏書：戴勝益~台中益品書屋 https://niniandblue.com/blog/post/ep-books",0
"澎湖推出「消費券」！一人最多可以領1100元，只要你是外地人到澎湖玩三天兩夜就補助一人1100元消費券，是一人唷！一家四口可以領四份，也就是4400元，而且很方便欸在馬公機場就可以兌換，當地店家都可以消費使用，超棒的消息快傳給所以愛島嶼旅遊的朋友～！去哪裡領？怎麼領請看 https://travel.ettoday.net/article/1044882.htm?from=line_et_travel",0
"王小姐別忘了你收藏喜愛的飾品，全館【限時免運】快帶回家 https://www.vacanza.com.tw",0
"感謝您對Pandora的喜愛，獻上官網折扣碼給您，結帳輸入【GIFT66】不限消費金額即可折抵，官網傳送門：https://tw.pandora.net",0
"上瑜珈課程，19:45開始上課，點選連結進入課程：https://meet.google.com/wvm-pxtf-hck",0
"今夏最保濕新品小橘瓶8/1即將上市！搶先看 https://www.lancome.com.tw",0
"年末衝一波！善用ICHEF後台的飛信簡訊直效行銷：把店内聖誕、跨年、年菜預購的優患直接送達容戶眼前！附上電話、點餐連結，或憑簡訊換小菜、點數加倍，讓成效看的見，不亂植打烏！借用節日氣氛提供促銷、活動企劃增加業續一 https://dov.tw/OlvjH",0
"【新品*3分鐘面膜】縮時保養，維他命C超導泡泡面膜【限量200瓶】立即CHECK https://www.esteelauder.com.tw",0
"【林點心坊免運優惠只到明天6/18】最受歡迎的冰淇淋香草布丁，還有雙倍可可巧克力蛋糕，立即下單：http://www.nakasaki.com.tw",0
"還在穿傳統的發熱衣嗎？ONEBOY團隊推出升級款發熱衣，除了保暖外，還抗菌防臭，穿上快速暖和，又不會胖嘟嘟。暖呼呼熱賣中 https://www.oneboy.com.tw/Shop/"m,0
"ONEBOY秋冬新款上市！ 廣受好評的百搭款又出新色啦！新款首批限量上市中，快來看看新貨！https://www.oneboy.com.tw/Shop/",0
"lativ好康來啦！我們即將在下個月跟全球知名插畫家合作推出兩款Tshirt，現在預購還送插畫家親手簽名好禮。趕快來預約囉~ https://www.lativ.com.tw",0
"陰雨綿綿又好冷啊，雙腳凍吱吱～快來詮力服飾買雙好看的雨靴吧！現在搭配雨衣專案還有折扣優惠唷！快點來擊敗陰兩大怪獸啦～ https://www.check2check.com.tw",0
"情人節快到了，約會要穿什 麼才能吸引他的目光？來看看check2check的穿搭建議吧 https://www.check2check.com.tw",0
"什麼又要過年啦！年假出去玩拜訪親朋好友要怎麼穿呢 ？如何穿搭才能顯得落落大方又不俗氣呢？plain-me年假特集出刊囉！https://www.plain-me.com",0
"一年一度的plain-me趴踢又來啦！現在開始到12/23開放線上報名，今年的趴踢會在艾美酒店的頂樓花園舉辦，有燈光有音樂有美食，當然還有美美的妳們！限額一百位免費參加，手刀預約 https://www.plain-me.com",0
"【母親節最後優惠】5/9前購買ITE2養身茶飲限時組合包，特價599元，再送草本沐浴包，錯過再等一年。立即選購>>>https://www.momoshop.com.tw/",0
"遠東線上商城周年慶，300元優惠券已存入您的會員帳戶中！消費不限金額直接抵用！活動網頁：https://www.feds.com.tw/tw/Shop",0
"Adidas運動會，7/15跟著明星一起鍛鍊體魄，參加即贈運動商品一套，活動報名：https://www.adidas.com.tw",0
"感謝您參加新光三越幸運抽抽樂，新光三越將於12/1-12/5進行五日快閃活動，活動激安商品感恩回饋給您！活動介紹：https://www.skm.com.tw",0
"入主東區門戶【擎天森林】1800坪南港純住宅，26層SC鋼骨地標，台北流行音樂中心旁21-46坪 tu.sdm.tw 02-27891122",0
"為你金金計較～【新潤A5】首付58萬起，2房含車位998萬起！機捷A5站旁，一瞬之機，速擁為王02-2898-2222 A5.sdm.tw",0
"【隆大郡望】圓滿倒數零店面x純住宅家樂福旁67坪雍容大四房唯一釋出 www隆大郡望.com",0
"【新年禮盒早為預購85折】11/24-12/19滿額加碼贈送「免免QQ紅包袋乙組」，還有好多好康通通限量！看謹細活動内容：www.facebook./feixin",0
"熱情仲夏歡慶父親節【台南中國鐘錶-獨家歐米茄錶展】8/10前憑簡訊至中國鐘錶試戴歐米茄腕錶，即可獲得全球限量萬國旅行轉接頭乙個。數量有限送完為止台南中國鐘錶06-220-9908 https://goo.glXnmxLs",0
"感謝您購買GO物快樂的商品。感謝您下訂，您的訂單編號為2020032833。想追蹤最新貨物消息嗎並收到最新優惠嗎？快點擊下方連結，加入我們的LINE吧！ https:///maac.io/1ggd",0
"遠傳 亞太即將合併，新遠傳用心服務台灣千萬用戶，更快、更穩、更環保！新網路世代 首選新遠傳！形象影片盛大獻映 lihi1.com/rtFXo",0
"立即獲得官方授權STEAM點數卡！遠傳帳單代收無需信用卡，隨時暢玩最愛遊戲！ https://bit.ly/steamcode01 O1751",0
"【momoX滿意寶寶】VIP限定，全台最低價，單片＄4.1up！！尿布限時搶購！ https://momo.dm/J3MnqE",0
"你没看錯！momo送您50元購物金，收到簡訊才有，再領三張折價券！限時只到3/31，錯過會哭！https://momo.dm/Eaiii",0
"【momoVIP專屬】收到簡訊才有優惠！10大熱銷洗衣精破盤價！最高現折799！限6/22前 https://momo.dm/ulqubY",0
"【momo送您$200購物金】同現金可全額折抵，無消費門檻可直接使用，效期至12/16轉發無效 https://momo.dm/A23Egg",0
"Yahoo奇摩購物中心限時7折【麥當勞】豬肉滿福堡加蛋+薯餅好禮即享券$58 (限量!)兌換期間自發出日起算三個月 https://tw.buy.yahoo.com/gdsale/gdsale.asp?gdid=10686147",0
"【台灣之星權益通知】 感謝您申辦全國電子家電專案，請務必於專案生效後30天內至專屬活動 網址領取您的商品序號條碼，並至您 指定之全國電子門市進行兌換；逾期將無法領取商品。活動網址：bit.ly/2Kt5vHp",0
"【台灣之星美食金優惠碼領取通知】感謝你申辦foodpanda美食金專案，即日起可隨時於 http://bit.ly/2TD3rQe 領用你的優惠碼。如欲了解完整使用方式，請至 http://bit.ly/3ck5hGa 查看",0
"您已於4/30前將動滋券底用完畢，體育署再送加碼動滋券200元！請至動滋網 https://500.gov.tw/ 取得原QRCode進行抵用",0
"回台北、住台北，就愛中山北路住飯店？21-42坪【晶華MORI】SC鋼骨制震飯店宅，市心置產首選02-25672323 mi.sdm.tw",0
"【來遠傳 搶先預約iPhone15】即有機會獲得iPhone15頂規版本！網路/門市皆可預約 fetnet.tw/CyGyXe X2330",0
"【旺萊山】中秋早鳥優惠倒數72小時！！禮盒買10送1或滿千送鳳梨汁，更多優惠在這裡 https://omni.ag/pif2vsLr",0
"串流平台Catchplay+鬼月只要註冊會員，不用訂閱，就可以使用代碼兌換鬼片免費看！有最新的鬼玩人、邪厄，還有經典鬼片：鬼店、牠、安娜貝爾、厲陰宅3等等，連結在此：https://www.catchplay.com/campaigns/2023_ghost",0
"9/7-9/11 7-ELEVEN取件抽CITY CAFE中杯熱拿鐵 https://reurl.cc/nLVzgD",0
"9/1-9/30 21世紀風味館青花椒烤雞個人餐75折 https://reurl.cc/ed5xNx",0
"Mister Donut甜甜圈買6送3，購買的6個甜甜圈需含1個指定品，贈送的甜甜圈只能挑39元的（可補差價換購）https://reurl.cc/A0nOOK",0
"國民體育法第6條規定: 為鼓勵國民參與體育活動，明定每年九月九日為國民體育日。各級政府應在國民體育日，加強全民健身宣傳。各級政府之公共運動設施，應在國民體育日免費開放供民眾使用；並鼓勵其他各類運動設施，在國民體育日免費開放供民眾使用。全國開放地點查詢 https://iplay.sa.gov.tw/SportDay",0
"9/9-9/15、9/18-9/22全家取件送$9霜淇淋券 https://bit.ly/3qTneOS",0
"8/26-9/9出示畫面新光影城熱狗堡8折，10000組 https://bit.ly/47QmSJw",0
"如何確認您的捐血間隔與年捐血量是否可捐血，【愛捐血】LINE官方帳號，https://goo.gl/THT9SY (點我加入好友)，綁定後即可查詢下次可捐日期。",0
"到各地捐血室可善用網路預約捐血，減少等候時間，預約捐血網址：https://dh.blood.org.tw/donor/appointment_login-1.htm",0
"天黑請睜眼！館前1號所EP2 2023.10.07(SAT) PM5:30-9:30 限定營業中，購票連結 https://reurl.cc/QZpV3b",0
"大潤發會員綁line送50發幣，活動辦法 https://news.rt-mart.com.tw/main/6067",0
"yahoo划算節簽到10天送超贈點20 https://tw.buy.yahoo.com/points/checkin?id=f1ef7f47",0
"booking訂房13%點數回饋，睽違多年的高回饋 https://reurl.cc/gDLYDL",0
"momo老協珍人蔘飲30入1599-200 https://bit.ly/45ybiB0",0
"思薇爾活動除了特價款還有滿額禮送內褲和滿3000送購物金 https://bit.ly/3YXSA3o",0
"Line禮物-10元椰子乖乖，只能用送好友方式購買，限量25000份，售完為止 https://bit.ly/481uxEL",0
"台南七股挖文蛤體驗，9/1開放報名 https://easytrip.kktix.cc/events/4c33c95d-copy-1",0
"Yahoo拭拭樂，超純水嬰兒柔濕紙巾90抽x36包$849算下來一包$23.5，買兩箱搭配這個活動滿999還可以再折50 https://bit.ly/3Ekqp5i",0
"HOLA TANITA三合一體組成計出清特價799 https://bit.ly/3qWO60r",0
"家人們momoAPP新一期簽到開始了 https://www.momoshop.com.tw/edm/cmmedm.jsp?lpn=O6TK94OVNFr 9/1~9/9簽滿可得27+3mo",0
"使用「麥當勞歡樂送」網路訂餐，於購物車頁面促銷優惠碼處，輸入優惠碼「BOGO」，即享大薯、OREO 冰炫風、金黃地瓜條、經典那堤(冰/熱)買1送1，5 擇1。https://reurl.cc/M8re63",0
"2023 麥當勞「夏季優惠券、歡樂送買一送一」https://mcdtw.com/3/7/19/",0
"中華電信抽抽樂又來了，可以買來轉贈網路流量給如意卡、低月租非吃到飽的朋友，現在還沒開始喔，明天早上8/31十點開賣 https://festival.cht.com.tw/LuckyDraw",0
"2023年活動開始了，看起來內容好像都一樣，但是上網量只能用到8月底名額有限量，流量需求不高的人還是可以搶新春抽抽樂來了！1/18起，每次100元，可得超過千元的超值好禮，每天限量1000份，快來參加 https://chts.tw/OfnXgq",0
"2022年活動開始了，看起來內容好像都一樣，不過名額有限量，流量需求不高的人快去搶 https://chts.tw/3vBzhE",0
"新春抽抽樂來了！1/24起，每次100元，可得超過千元的超值好禮，每天限量999份，快來參加 https://chts.tw/3vBzhE",0
"每捐贈7張就可以參加遊戲＋問答，完成後就可以獲得50元電子購物金1份呦！（每人限玩兩次）獎品數量有限，要早點來參加 https://tttb112.fastez.net/",0
"今天的商品是ok的統一布丁，一樣送好友後點數就會進來，商品連結：https://bit.ly/3P0SP9w 活動詳情：https://bit.ly/3L0Glx8",0
"消費集點活動至2023/7/2止，紅利點數可兌換至2023/8/31止，並提供更多兌換選擇，提醒您盡快使用喔！https://www.dominos.com.tw/Home/Bonus",0
"華堡買一送一！漢堡王「中元節優惠」一日優惠　加碼雞塊不到6元 https://tinyurl.com/yuc55xhn",0
"早安，防遺失，防走丟的神器Apple Airtag又特價了，PChome限時 2790。https://24h.pchome.com.tw/prod/DYAJFM-A900BA39O",0
"將來銀行 X UNIQLO 刷卡回饋最高20%https://bit.ly/47SUvdR",0
"鬼月免費看片小遊戲挑戰超過200分可獲得「單租電影免費看」優惠代碼一組，活動僅限台灣CATCHPLAY+訂閱用戶參與，優惠代碼兌換期限：2023/9/14 https://reurl.cc/94jlXO",0
"結帳時出示優惠碼供店員刷讀即可享優惠價！單筆消費滿200元(扣除菸品)記得報會員掃導購賺Line點 https://tinyurl.com/hilifel",0
"全台迷客夏門市現場購買大杯單茶拿鐵即贈送琥珀高峰烏龍（每筆訂單限贈乙杯）前往官網查看詳細資訊：https:/bit.ly/3OCeDYQ",0
"momo李施德霖牙齦漱口水6入699送贈品 https://momo.dm/Yq3ZqM",0
"原價5999元19吋HP W1907v黑鑽螢幕，以消費券3600元直接購買，現省2399元。一般3C通路 http://www.hp.com",0
"Lexmark無線9合1多功能複合機X4950，有預約列印功能，今起~3/31止，原價5990元，持消費券購買只要3600元，現省2400元。一般3C通路(02)6636-3999 http://tw.lexmark.com/ad-NewYear-0901/way.html",0
"14吋筆記型電腦Fujitsu L1010售價26800元，憑3600元消費券購買立刻折抵4000元現金，再送市價2999元的個人娛樂視聽軟體My-IPTV，可隨時隨地透過網際網路收看全頻道電視節目。一般3C通路0800-532-880 http://www.pc-ap.fujitsu.com",0
"CHIMEI推出19吋液晶顯示器消費券限量機種(933A-C)，原價5690元，持消費券購買只要3600元。提供1年無亮點保固服務。大潤發/順發3C等通路 http://www.chimei.com.tw",0
"3600元消費券，可買原價5600元的10張泡湯券、4人同行泡湯加享用養生套餐四客、貴妃級尊榮SPA專案及可入住南洋客房2天1夜，再送兩客早餐（1/26~2/1無法使用）。八里大唐溫泉物語(02)2610-5218 http://www.sparty.com.tw",0
"今起~3/31使用3600元消費券專案，可住22坪尊榮套房，享用翌日早餐、任選御坊午或晚餐2客、健身房、商務中心使用，贈送大溪花海農場門票及園內下午茶2客（原價10700元）。中壢福容飯店(03)427-0900 http://www.fullon-hotels.com.tw",0
"今起~9/30止，3600元消費券可享平日住宿4人家庭溫泉套房一晚、早餐及晚餐、香格里拉樂園入園券4張、東豐綠色走廊自行車券4張。谷關溫泉飯店(04)2595-1355 http://www.kukuan.com.tw",0
"今起~6/30持3600消費券入住，周日至周一可升等港景健康客房（市價9300元+10%），周二至周六升等港景精緻客房（市價8300元+10%），加贈漢神百貨400元禮券、愛之船遊河船票2張、「漢風福來錦盒」。漢來大飯店(07)216-1766 http://www.grand-hilai.com.tw",0
"香港自由行3天只要3600元消費券；威之星豪華郵輪─阿拉斯加內灣巡航11日79900元，3600元消費券可折抵10000元，5/1出發以上皆額滿為止。http://www.startravel.com.tw 02-81783000",0
"遊港3日2800香港自由行3日消費券2800元起，澳珠圳4日3600元起，消費券全額抵免，泰國6日3600元起，消費券全額抵免，出發日期另洽。http://www.colatour.com.tw （02）2567-2626",0
"3600換來回機票今起~1/31網站訂票，3600元消費券可換台灣出發，所有東南亞及東北亞等區域航線的華航經濟艙來回機票乙張，每日航點限量100張。http://www.china-airlines.com （07）336-8333轉2197",0
"千元抵12002/4~3/31，以3600元消費券可購買金門線、北東線、北馬線、北高線來回機票，或以1000元消費券購買機票可折抵1200元。http://www.mandarin-airlines.com （02）2717-1230",0
"假期回饋600元1/24~ 1/30持消費券買1日遊、2~3日遊等14種國光假期行程，可享每人1100元到16800元不等優惠價，用3600元消費券可回饋600元。http://www.kkholiday.com.tw （02）2381-0666",0
"澳門4天3600元江南5天、澳門威尼斯人4天可用3600元消費券全額抵免，額滿為止；環島之星－太魯閣國家公園1天，2人同行消費券3600元。http://www.eztravel.com.tw 40-666-777",0
"4人免費遊飛牛ROYAL立山雪牆絕景5日（含稅小費），消費券3600元可折抵5000元，額滿為止；飛牛牧場?大湖雲莊一日遊，4人同行抵消費券3600元全額，額滿為止。http://www.liontravel.com （02）2175-6669",0
"4人同行1人免費1/20~2/10推10條國內旅遊路線，2天1夜4人1室消費券3600元抵1人費用，如台中新社古堡花園逍遙2日遊等，並贈送7-ELEVEn禮券200元。http://www.settour.com.tw （02）2568-1782",0
